100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
0.000000,49.993573,69.752420,79.041813,84.124770,87.255288,89.358481,90.863695,91.992478,92.869533,93.570122,94.142273,94.618055,95.019690,95.363057,95.659807,95.918679,96.146357,96.348041,96.527836,96.689027,96.834273,96.965750,97.085255,97.194287,97.294103,97.385768,97.470190,97.548146,97.620307,97.687253,97.749491,97.807463,97.861559,97.912121,97.959455,98.003831,98.045489,98.084645,98.121494,98.156209,98.188947,98.219851,98.249050,98.276661,98.302790,98.327536,98.350988,98.373226,98.394327,98.414359,98.433386,98.451465,98.468653,98.484997,98.500545,98.515340,98.529422,98.542828,98.555591,98.567746,98.579320,98.590344,98.600841,98.610838,98.620356,98.629418,98.638042,98.646249,98.654055,98.661476,98.668529,98.675227,98.681585,98.687614,98.693328,98.698735,98.703849,98.708677,98.713229,98.717514,98.721540,98.725314,98.728842,98.732132,98.735190,98.738019,98.740627,98.743017,98.745193,98.747160,98.748921,98.750478,98.751835,98.752994,98.753957,98.754725,98.755300,98.755682,98.755874,98.755874,98.755682,98.755300,98.754725,98.753957,98.752994,98.751835,98.750478,98.748921,98.747160,98.745193,98.743017,98.740627,98.738019,98.735190,98.732132,98.728842,98.725314,98.721540,98.717514,98.713229,98.708677,98.703849,98.698735,98.693328,98.687614,98.681585,98.675227,98.668529,98.661476,98.654055,98.646249,98.638042,98.629418,98.620356,98.610838,98.600841,98.590344,98.579320,98.567746,98.555591,98.542828,98.529422,98.515340,98.500545,98.484997,98.468653,98.451465,98.433386,98.414359,98.394327,98.373226,98.350988,98.327536,98.302790,98.276661,98.249050,98.219851,98.188947,98.156209,98.121494,98.084645,98.045489,98.003831,97.959455,97.912121,97.861559,97.807463,97.749491,97.687253,97.620307,97.548146,97.470190,97.385768,97.294103,97.194287,97.085255,96.965750,96.834273,96.689027,96.527836,96.348041,96.146357,95.918679,95.659807,95.363057,95.019690,94.618055,94.142273,93.570122,92.869533,91.992478,90.863695,89.358481,87.255288,84.124770,79.041813,69.752420,49.993573,0.000000
0.000000,30.221876,49.974299,62.290069,70.201988,75.537915,79.314956,82.103838,84.236703,85.915556,87.268705,88.380941,89.310288,90.097679,90.772766,91.357528,91.868590,92.318749,92.718014,93.074322,93.394048,93.682367,93.943525,94.181040,94.397846,94.596415,94.778841,94.946910,95.102154,95.245896,95.379285,95.503320,95.618877,95.726727,95.827551,95.921950,96.010462,96.093565,96.171686,96.245211,96.314485,96.379822,96.441503,96.499785,96.554902,96.607065,96.656470,96.703293,96.747697,96.789831,96.829833,96.867829,96.903936,96.938262,96.970906,97.001962,97.031513,97.059641,97.086419,97.111916,97.136196,97.159319,97.181340,97.202313,97.222284,97.241301,97.259405,97.276637,97.293034,97.308630,97.323459,97.337551,97.350935,97.363639,97.375687,97.387103,97.397909,97.408127,97.417775,97.426872,97.435435,97.443480,97.451021,97.458072,97.464647,97.470756,97.476412,97.481623,97.486399,97.490748,97.494679,97.498197,97.501310,97.504021,97.506337,97.508261,97.509796,97.510945,97.511710,97.512092,97.512092,97.511710,97.510945,97.509796,97.508261,97.506337,97.504021,97.501310,97.498197,97.494679,97.490748,97.486399,97.481623,97.476412,97.470756,97.464647,97.458072,97.451021,97.443480,97.435435,97.426872,97.417775,97.408127,97.397909,97.387103,97.375687,97.363639,97.350935,97.337551,97.323459,97.308630,97.293034,97.276637,97.259405,97.241301,97.222284,97.202313,97.181340,97.159319,97.136196,97.111916,97.086419,97.059641,97.031513,97.001962,96.970906,96.938262,96.903936,96.867829,96.829833,96.789831,96.747697,96.703293,96.656470,96.607065,96.554902,96.499785,96.441503,96.379822,96.314485,96.245211,96.171686,96.093565,96.010462,95.921950,95.827551,95.726727,95.618877,95.503320,95.379285,95.245896,95.102154,94.946910,94.778841,94.596415,94.397846,94.181040,93.943525,93.682367,93.394048,93.074322,92.718014,92.318749,91.868590,91.357528,90.772766,90.097679,89.310288,88.380941,87.268705,85.915556,84.236703,82.103838,79.314956,75.537915,70.201988,62.290069,49.974299,30.221876,0.000000
0.000000,20.919638,37.632839,49.942190,58.855218,65.379450,70.259620,74.000034,76.934979,79.287325,81.208250,82.802553,84.144535,85.288035,86.272867,87.129023,87.879481,88.542117,89.131030,89.657483,90.130571,90.557721,90.945049,91.297642,91.619757,91.914990,92.186395,92.436582,92.667795,92.881977,93.080811,93.265771,93.438148,93.599077,93.749562,93.890495,94.022669,94.146792,94.263498,94.373357,94.476882,94.574538,94.666743,94.753879,94.836293,94.914301,94.988190,95.058226,95.124649,95.187683,95.247532,95.304385,95.358415,95.409783,95.458637,95.505117,95.549349,95.591452,95.631536,95.669705,95.706054,95.740672,95.773642,95.805043,95.834947,95.863422,95.890532,95.916336,95.940890,95.964246,95.986453,96.007558,96.027604,96.046630,96.064674,96.081772,96.097958,96.113262,96.127714,96.141340,96.154167,96.166217,96.177513,96.188076,96.197925,96.207077,96.215548,96.223354,96.230509,96.237025,96.242913,96.248184,96.252847,96.256909,96.260378,96.263260,96.265560,96.267281,96.268427,96.269000,96.269000,96.268427,96.267281,96.265560,96.263260,96.260378,96.256909,96.252847,96.248184,96.242913,96.237025,96.230509,96.223354,96.215548,96.207077,96.197925,96.188076,96.177513,96.166217,96.154167,96.141340,96.127714,96.113262,96.097958,96.081772,96.064674,96.046630,96.027604,96.007558,95.986453,95.964246,95.940890,95.916336,95.890532,95.863422,95.834947,95.805043,95.773642,95.740672,95.706054,95.669705,95.631536,95.591452,95.549349,95.505117,95.458637,95.409783,95.358415,95.304385,95.247532,95.187683,95.124649,95.058226,94.988190,94.914301,94.836293,94.753879,94.666743,94.574538,94.476882,94.373357,94.263498,94.146792,94.022669,93.890495,93.749562,93.599077,93.438148,93.265771,93.080811,92.881977,92.667795,92.436582,92.186395,91.914990,91.619757,91.297642,90.945049,90.557721,90.130571,89.657483,89.131030,88.542117,87.879481,87.129023,86.272867,85.288035,84.144535,82.802553,81.208250,79.287325,76.934979,74.000034,70.259620,65.379450,58.855218,49.942190,37.632839,20.919638,0.000000
0.000000,15.823842,29.695246,40.990657,49.897273,56.865085,62.344084,66.701748,70.215914,73.090580,75.474492,77.476566,79.177350,80.637154,81.901747,83.006325,83.978310,84.839331,85.606638,86.294145,86.913178,87.473047,87.981468,88.444885,88.868722,89.257573,89.615352,89.945419,90.250668,90.533608,90.796424,91.041025,91.269091,91.482100,91.681363,91.868043,92.043177,92.207692,92.362418,92.508104,92.645423,92.774983,92.897338,93.012987,93.122388,93.225956,93.324072,93.417083,93.505309,93.589043,93.668556,93.744096,93.815893,93.884159,93.949092,94.010872,94.069670,94.125643,94.178935,94.229685,94.278017,94.324051,94.367897,94.409658,94.449430,94.487303,94.523362,94.557686,94.590349,94.621419,94.650963,94.679041,94.705710,94.731023,94.755032,94.777782,94.799319,94.819683,94.838913,94.857045,94.874114,94.890150,94.905183,94.919240,94.932346,94.944526,94.955801,94.966190,94.975712,94.984384,94.992221,94.999236,95.005442,95.010848,95.015466,95.019302,95.022363,95.024654,95.026179,95.026941,95.026941,95.026179,95.024654,95.022363,95.019302,95.015466,95.010848,95.005442,94.999236,94.992221,94.984384,94.975712,94.966190,94.955801,94.944526,94.932346,94.919240,94.905183,94.890150,94.874114,94.857045,94.838913,94.819683,94.799319,94.777782,94.755032,94.731023,94.705710,94.679041,94.650963,94.621419,94.590349,94.557686,94.523362,94.487303,94.449430,94.409658,94.367897,94.324051,94.278017,94.229685,94.178935,94.125643,94.069670,94.010872,93.949092,93.884159,93.815893,93.744096,93.668556,93.589043,93.505309,93.417083,93.324072,93.225956,93.122388,93.012987,92.897338,92.774983,92.645423,92.508104,92.362418,92.207692,92.043177,91.868043,91.681363,91.482100,91.269091,91.041025,90.796424,90.533608,90.250668,89.945419,89.615352,89.257573,88.868722,88.444885,87.981468,87.473047,86.913178,86.294145,85.606638,84.839331,83.978310,83.006325,81.901747,80.637154,79.177350,77.476566,75.474492,73.090580,70.215914,66.701748,62.344084,56.865085,49.897273,40.990657,29.695246,15.823842,0.000000
0.000000,12.680495,24.333664,34.427948,42.878170,49.839580,55.549944,60.247028,64.136425,67.384679,70.122668,72.451976,74.451261,76.181612,77.690776,79.016364,80.188260,81.230421,82.162221,82.999463,83.755140,84.440023,85.063101,85.631930,86.152903,86.631464,87.072269,87.479330,87.856115,88.205638,88.530532,88.833106,89.115389,89.379178,89.626063,89.857462,90.074637,90.278721,90.470728,90.651575,90.822086,90.983007,91.135017,91.278732,91.414711,91.543467,91.665467,91.781142,91.890885,91.995056,92.093991,92.187995,92.277353,92.362328,92.443162,92.520081,92.593294,92.662996,92.729366,92.792575,92.852779,92.910124,92.964748,93.016777,93.066332,93.113525,93.158459,93.201234,93.241940,93.280665,93.317488,93.352486,93.385729,93.417284,93.447213,93.475575,93.502425,93.527814,93.551789,93.574397,93.595679,93.615674,93.634419,93.651947,93.668291,93.683479,93.697538,93.710494,93.722369,93.733184,93.742957,93.751705,93.759445,93.766188,93.771947,93.776730,93.780548,93.783405,93.785308,93.786258,93.786258,93.785308,93.783405,93.780548,93.776730,93.771947,93.766188,93.759445,93.751705,93.742957,93.733184,93.722369,93.710494,93.697538,93.683479,93.668291,93.651947,93.634419,93.615674,93.595679,93.574397,93.551789,93.527814,93.502425,93.475575,93.447213,93.417284,93.385729,93.352486,93.317488,93.280665,93.241940,93.201234,93.158459,93.113525,93.066332,93.016777,92.964748,92.910124,92.852779,92.792575,92.729366,92.662996,92.593294,92.520081,92.443162,92.362328,92.277353,92.187995,92.093991,91.995056,91.890885,91.781142,91.665467,91.543467,91.414711,91.278732,91.135017,90.983007,90.822086,90.651575,90.470728,90.278721,90.074637,89.857462,89.626063,89.379178,89.115389,88.833106,88.530532,88.205638,87.856115,87.479330,87.072269,86.631464,86.152903,85.631930,85.063101,84.440023,83.755140,82.999463,82.162221,81.230421,80.188260,79.016364,77.690776,76.181612,74.451261,72.451976,70.122668,67.384679,64.136425,60.247028,55.549944,49.839580,42.878170,34.427948,24.333664,12.680495,0.000000
0.000000,10.564485,20.530992,29.509339,37.347929,44.065183,49.769157,54.600079,58.698177,62.189153,65.179645,67.757545,69.994251,71.947415,73.663551,75.180276,76.528138,77.732077,78.812579,79.786573,80.668138,81.469056,82.199245,82.867103,83.479783,84.043406,84.563239,85.043836,85.489153,85.902638,86.287314,86.645839,86.980556,87.293543,87.586645,87.861508,88.119604,88.362251,88.590635,88.805827,89.008793,89.200408,89.381467,89.552695,89.714750,89.868235,90.013701,90.151655,90.282560,90.406845,90.524902,90.637095,90.743761,90.845209,90.941727,91.033583,91.121024,91.204282,91.283570,91.359088,91.431024,91.499550,91.564831,91.627016,91.686249,91.742662,91.796380,91.847519,91.896189,91.942492,91.986525,92.028377,92.068133,92.105871,92.141668,92.175591,92.207707,92.238077,92.266757,92.293802,92.319262,92.343183,92.365609,92.386581,92.406135,92.424307,92.441130,92.456632,92.470841,92.483781,92.495476,92.505944,92.515205,92.523275,92.530166,92.535890,92.540459,92.543878,92.546154,92.547292,92.547292,92.546154,92.543878,92.540459,92.535890,92.530166,92.523275,92.515205,92.505944,92.495476,92.483781,92.470841,92.456632,92.441130,92.424307,92.406135,92.386581,92.365609,92.343183,92.319262,92.293802,92.266757,92.238077,92.207707,92.175591,92.141668,92.105871,92.068133,92.028377,91.986525,91.942492,91.896189,91.847519,91.796380,91.742662,91.686249,91.627016,91.564831,91.499550,91.431024,91.359088,91.283570,91.204282,91.121024,91.033583,90.941727,90.845209,90.743761,90.637095,90.524902,90.406845,90.282560,90.151655,90.013701,89.868235,89.714750,89.552695,89.381467,89.200408,89.008793,88.805827,88.590635,88.362251,88.119604,87.861508,87.586645,87.293543,86.980556,86.645839,86.287314,85.902638,85.489153,85.043836,84.563239,84.043406,83.479783,82.867103,82.199245,81.469056,80.668138,79.786573,78.812579,77.732077,76.528138,75.180276,73.663551,71.947415,69.994251,67.757545,65.179645,62.189153,58.698177,54.600079,49.769157,44.065183,37.347929,29.509339,20.530992,10.564485,0.000000
0.000000,9.046470,17.716508,25.730530,32.939083,39.304139,44.861509,49.686056,53.867170,57.494241,60.649360,63.404468,65.820957,67.950433,69.835941,71.513270,73.012170,74.357417,75.569705,76.666385,77.662070,78.569119,79.398034,80.157785,80.856063,81.499494,82.093814,82.644006,83.154418,83.628857,84.070671,84.482814,84.867900,85.228252,85.565939,85.882808,86.180517,86.460553,86.724257,86.972839,87.207396,87.428921,87.638318,87.836411,88.023950,88.201623,88.370060,88.529839,88.681491,88.825505,88.962332,89.092389,89.216061,89.333704,89.445649,89.552203,89.653652,89.750259,89.842273,89.929924,90.013426,90.092980,90.168773,90.240980,90.309765,90.375282,90.437674,90.497076,90.553614,90.607407,90.658565,90.707193,90.753388,90.797243,90.838842,90.878267,90.915593,90.950891,90.984228,91.015665,91.045260,91.073068,91.099139,91.123519,91.146253,91.167381,91.186940,91.204964,91.221485,91.236531,91.250129,91.262302,91.273070,91.282453,91.290467,91.297123,91.302436,91.306412,91.309059,91.310381,91.310381,91.309059,91.306412,91.302436,91.297123,91.290467,91.282453,91.273070,91.262302,91.250129,91.236531,91.221485,91.204964,91.186940,91.167381,91.146253,91.123519,91.099139,91.073068,91.045260,91.015665,90.984228,90.950891,90.915593,90.878267,90.838842,90.797243,90.753388,90.707193,90.658565,90.607407,90.553614,90.497076,90.437674,90.375282,90.309765,90.240980,90.168773,90.092980,90.013426,89.929924,89.842273,89.750259,89.653652,89.552203,89.445649,89.333704,89.216061,89.092389,88.962332,88.825505,88.681491,88.529839,88.370060,88.201623,88.023950,87.836411,87.638318,87.428921,87.207396,86.972839,86.724257,86.460553,86.180517,85.882808,85.565939,85.228252,84.867900,84.482814,84.070671,83.628857,83.154418,82.644006,82.093814,81.499494,80.856063,80.157785,79.398034,78.569119,77.662070,76.666385,75.569705,74.357417,73.012170,71.513270,69.835941,67.950433,65.820957,63.404468,60.649360,57.494241,53.867170,49.686056,44.861509,39.304139,32.939083,25.730530,17.716508,9.046470,0.000000
0.000000,7.904902,15.558077,22.757239,29.373802,35.350866,40.686787,45.415585,49.590340,53.271436,56.519255,59.390196,61.934879,64.197640,66.216747,68.024945,69.650125,71.116001,72.442740,73.647513,74.744974,75.747666,76.666357,77.510323,78.287587,79.005109,79.668949,80.284403,80.856117,81.388177,81.884190,82.347352,82.780501,83.186164,83.566601,83.923834,84.259682,84.575781,84.873608,85.154499,85.419667,85.670212,85.907137,86.131356,86.343705,86.544950,86.735793,86.916878,87.088800,87.252104,87.407296,87.554843,87.695176,87.828695,87.955771,88.076750,88.191951,88.301672,88.406192,88.505770,88.600648,88.691051,88.777191,88.859266,88.937459,89.011945,89.082885,89.150432,89.214727,89.275906,89.334094,89.389407,89.441958,89.491848,89.539177,89.584034,89.626506,89.666673,89.704609,89.740385,89.774067,89.805716,89.835389,89.863140,89.889017,89.913067,89.935331,89.955849,89.974656,89.991786,90.007266,90.021125,90.033385,90.044067,90.053190,90.060769,90.066818,90.071345,90.074359,90.075864,90.075864,90.074359,90.071345,90.066818,90.060769,90.053190,90.044067,90.033385,90.021125,90.007266,89.991786,89.974656,89.955849,89.935331,89.913067,89.889017,89.863140,89.835389,89.805716,89.774067,89.740385,89.704609,89.666673,89.626506,89.584034,89.539177,89.491848,89.441958,89.389407,89.334094,89.275906,89.214727,89.150432,89.082885,89.011945,88.937459,88.859266,88.777191,88.691051,88.600648,88.505770,88.406192,88.301672,88.191951,88.076750,87.955771,87.828695,87.695176,87.554843,87.407296,87.252104,87.088800,86.916878,86.735793,86.544950,86.343705,86.131356,85.907137,85.670212,85.419667,85.154499,84.873608,84.575781,84.259682,83.923834,83.566601,83.186164,82.780501,82.347352,81.884190,81.388177,80.856117,80.284403,79.668949,79.005109,78.287587,77.510323,76.666357,75.747666,74.744974,73.647513,72.442740,71.116001,69.650125,68.024945,66.216747,64.197640,61.934879,59.390196,56.519255,53.271436,49.590340,45.415585,40.686787,35.350866,29.373802,22.757239,15.558077,7.904902,0.000000
0.000000,7.015081,13.853696,20.366607,26.448098,32.038834,37.119304,41.699291,45.807325,49.482082,52.766220,55.702397,58.330955,60.688753,62.808733,64.719927,66.447691,68.014050,69.438087,70.736316,71.923030,73.010615,74.009822,74.930002,75.779310,76.564879,77.292959,77.969049,78.597996,79.184087,79.731122,80.242483,80.721183,81.169915,81.591095,81.986892,82.359259,82.709960,83.040589,83.352593,83.647286,83.925864,84.189417,84.438942,84.675351,84.899480,85.112098,85.313911,85.505569,85.687673,85.860777,86.025396,86.182003,86.331040,86.472915,86.608010,86.736677,86.859247,86.976026,87.087301,87.193340,87.294392,87.390693,87.482460,87.569898,87.653200,87.732546,87.808105,87.880034,87.948483,88.013590,88.075487,88.134297,88.190135,88.243109,88.293320,88.340865,88.385831,88.428303,88.468359,88.506073,88.541511,88.574739,88.605815,88.634794,88.661728,88.686664,88.709644,88.730709,88.749894,88.767234,88.782757,88.796490,88.808456,88.818675,88.827165,88.833940,88.839012,88.842388,88.844075,88.844075,88.842388,88.839012,88.833940,88.827165,88.818675,88.808456,88.796490,88.782757,88.767234,88.749894,88.730709,88.709644,88.686664,88.661728,88.634794,88.605815,88.574739,88.541511,88.506073,88.468359,88.428303,88.385831,88.340865,88.293320,88.243109,88.190135,88.134297,88.075487,88.013590,87.948483,87.880034,87.808105,87.732546,87.653200,87.569898,87.482460,87.390693,87.294392,87.193340,87.087301,86.976026,86.859247,86.736677,86.608010,86.472915,86.331040,86.182003,86.025396,85.860777,85.687673,85.505569,85.313911,85.112098,84.899480,84.675351,84.438942,84.189417,83.925864,83.647286,83.352593,83.040589,82.709960,82.359259,81.986892,81.591095,81.169915,80.721183,80.242483,79.731122,79.184087,78.597996,77.969049,77.292959,76.564879,75.779310,74.930002,74.009822,73.010615,71.923030,70.736316,69.438087,68.014050,66.447691,64.719927,62.808733,60.688753,58.330955,55.702397,52.766220,49.482082,45.807325,41.699291,37.119304,32.038834,26.448098,20.366607,13.853696,7.015081,0.000000
